"BIOCODE","RB_BIOCODE","CIU_BIOCODE","INACTIVE","DNCDN","TAXONOMIC","TAXON","RANK","CATEGORY","PBC","PARENT_BC","ADD_DATE","END_DATE","RE_ADD_DATE","IWOE_DATE","COMMENTS","RANK_NOTES","UPDATED_TAXON","CHANGE_REASON","KEEP_REASON","GOM_FC","MIN_M_FC","MAX_M_FC","EXCLUDE","EXCLUDE_COMMENT"
"563202016",,"563202016","0",,"LARUS  PHILAD","LARUS PHILADELPHIA","SPECIES","3","0","563202000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563203000",,"563203000","0",,"RISSA","RISSA","GENUS","3","0","563200000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563203001",,"563203001","0",,"RISSA  TRIDAC","RISSA TRIDACTYLA","SPECIES","3","0","563203000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563204000",,"563204000","0",,"RYNCHOPS","RYNCHOPS","GENUS","3","0","563200000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563204001",,"563204001","0",,"RYNCHOPNIGER","RYNCHOPS NIGER","SPECIES","3","0","563204000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563205000",,"563205000","0",,"STERCORARIUS","STERCORARIUS","GENUS","3","0","563200000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563205001",,"563205001","0",,"STERCORPOMARI","STERCORARIUS POMARINUS","SPECIES","3","0","563205000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563205004",,"563205004","0",,"STERCORPARASI","STERCORARIUS PARASITICUS","SPECIES","3","0","563205000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563205007",,"563205007","0",,"STERCORLONGIC","STERCORARIUS LONGICAUDUS","SPECIES","3","0","563205000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563205010",,"563205010","0",,"STERCORSKUA","STERCORARIUS SKUA","SPECIES","3","0","563205000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563206000",,"563206000","0",,"STERNA","STERNA","GENUS","3","0","563200000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563206001",,"563206001","0",,"STERNA NILOTI","STERNA NILOTICA","SPECIES","3","0","563206000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563206004",,"563206004","0",,"STERNA FORSTE","STERNA FORSTERI","SPECIES","3","0","563206000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563206007",,"563206007","0",,"STERNA HIRUND","STERNA HIRUNDO","SPECIES","3","0","563206000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563206010",,"563206010","0",,"STERNA HIRFOR","STERNA HIRUNDO/FORSTERI","SPECIES COMPLEX","3","0","563206000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563206013",,"563206013","0",,"STERNA ANAETH","STERNA ANAETHETUS","SPECIES","3","0","563206000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563206016",,"563206016","0",,"STERNA FUSCAT","STERNA FUSCATA","SPECIES","3","0","563206000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563206019",,"563206019","0",,"STERNA ANAFUS","STERNA ANAETHETUS/FUSCATA","SPECIES COMPLEX","3","0","563206000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563206022",,"563206022","0",,"STERNA DOUGAL","STERNA DOUGALLII","SPECIES","3","0","563206000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563206025",,"563206025","0",,"STERNA ANTILL","STERNA ANTILLARUM","SPECIES","3","0","563206000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563206028",,"563206028","0",,"STERNA MAXIMA","STERNA MAXIMA","SPECIES","3","0","563206000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563206031",,"563206031","0",,"STERNA SANDVI","STERNA SANDVICENSIS","SPECIES","3","0","563206000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563206034",,"563206034","0",,"STERNA CASPIA","STERNA CASPIA","SPECIES","3","0","563206000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563300000",,"563300000","0",,"PELECANIDAE","PELECANIDAE","FAMILY","3","0",,"9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563300100",,"563300100","0",,"PELECANUS","PELECANUS","GENUS","3","0","563300000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563300101",,"563300101","0",,"PELECANOCCIDE","PELECANUS OCCIDENTALIS","SPECIES","3","0","563300100","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563300104",,"563300104","0",,"PELECANERYTHR","PELECANUS ERYTHRORHYNCHOS","SPECIES","3","0","563300100","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563400000",,"563400000","0",,"PHAETHONTIDAE","PHAETHONTIDAE","FAMILY","3","0",,"9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563400100",,"563400100","0",,"PHAETHON","PHAETHON","GENUS","3","0","563400000","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563400101",,"563400101","0",,"PHAETHOLEPTUR","PHAETHON LEPTURUS","SPECIES","3","0","563400100","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"563400104",,"563400104","0",,"PHAETHOAETHER","PHAETHON AETHEREUS","SPECIES","3","0","563400100","9/16/2002 0:00:00",,,,,,,"6","3",,,,,
"648000000",,"648000000","0",,"POLYCHAETA","POLYCHAETA","CLASS","3","0",,,,,,,,,,,,,,,
"649000000",,"649000000","0",,"POLYCHAETA ER","POLYCHAETA ERRANTIA","FAO GROUPING","3","0",,"8/2/2002 0:00:00",,,,,"GROUPING FOR POLYCHAETA","POLYCHAETA","4",,,,,,
"649010000",,"649010000","0",,"HESIONIDAE","HESIONIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"649020000",,"649020000","0",,"NEPHTHYDIDAE","NEPHTHYDIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"649030000",,"649030000","0",,"APHRODITIDAE","APHRODITIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"649030100",,"649030100","0",,"APHRODITA","APHRODITA","GENUS","3","0","649030000",,,,,,,,,,,,,,
"649030101",,"649030101","0",,"APHRODIOBTECT","APHRODITA OBTECTA","SPECIES","3","0","649030100",,,,,,,,,,,,,,
"649030200",,"649030200","0",,"APHROGENIA","APHROGENIA","GENUS","3","0","649030000","6/15/2013 0:00:00",,,,"added for GSMFC 06/15/2013",,,,,,,,,
"649030201",,"649030201","0",,"APHROGEALBA","APHROGENIA ALBA","SPECIES","3","0","649030200","6/15/2013 0:00:00",,,,"added for GSMFC 06/15/2013",,,,,,,,,
"649040000",,"649040000","0",,"SYLLIDAE","SYLLIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"649050000",,"649050000","0",,"GLYCERIDAE","GLYCERIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"649050100",,"649050100","0",,"GLYCERA","GLYCERA","GENUS","3","0","649050000",,,,,,,,,,,,,,
"649050101",,"649050101","0",,"GLYCERAABRANC","GLYCERA ABRANCHIATA","SPECIES","3","0","649050100",,,,,,,,,,,,,,
"649060000",,"649060000","0",,"PHYLLODOCIDAE","PHYLLODOCIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"649070000",,"649070000","0",,"EUNICIDAE","EUNICIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"649070100",,"649070100","0",,"EUNICE","EUNICE","GENUS","3","0","649070000","2/27/2015 0:00:00",,,,"ADDED FOR GSMFC",,,,,,,,,
"614020000",,"614020000","0",,"MURAYONIDAE","MURAYONIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"615000000",,"615000000","0",,"NONCALCAREA","NONCALCAREA","CLASS","3","0",,"8/2/2002 0:00:00",,,,,"https://www.merriam-webster.com/dictionary/Noncalcarea AND old classifications systems","CNIDARIA","3",,,,,,
"615010000",,"615010000","0",,"SPONGIIDAE","SPONGIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"615010100",,"615010100","0",,"IRCINIA","IRCINIA","GENUS","3","0","615010000",,,,,,,,,,,,,,
"615010101",,"615010101","0",,"IRCINIASTROBI","IRCINIA STROBILINA","SPECIES","3","0","615010100",,,,,,,,,,,,,,
"615010102",,"615010102","0",,"IRCINIACAMPAN","IRCINIA CAMPANA","SPECIES","3","0","615010100",,,,,,,,,,,,,,
"615020000","615080000","615080000","1",,"CLIONIDAE","CLIONIDAE","FAMILY","3","0",,,"2/11/2021 0:00:00",,,"THIS WAS A VALID BIOCODE THAT SOMEHOW WAS DELETED FROM THE TABLE ADDED BACK 02-11-2-2021",,,,,,,,,
"615020100","615080100","615080100","1","1","CLIONA","CLIONA","GENUS","3","1","615020000",,"2/11/2021 0:00:00",,,,,,,,,,,,
"615030000",,"615030000","0",,"HAPLOSCLERIDA","HAPLOSCLERIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"615040000",,"615040000","0",,"AXINELLIDAE","AXINELLIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"615050000",,"615050000","0",,"DONATIIDAE","DONATIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"615060000",,"615060000","0",,"DESMACIDONIDA","DESMACIDONIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"615070000",,"615070000","0",,"HEXACTINELLID","HEXACTINELLIDAE","FAMILY","3","0",,"8/2/2002 0:00:00",,,,,,"HEXASTEROPHORA","3",,,,,,
"616000000",,"616000000","0",,"COELENTERATA","COELENTERATA","PHYLUM","3","0",,"8/2/2002 0:00:00",,,,,"realy should be cnidaria","CNIDARIA","3",,,,,,
"616010000","616010001","616010001","1","1","SEMAEOSTOMAE","SEMAEOSTOMAE","ORDER","3","0",,"8/2/2002 0:00:00","2/1/2019 0:00:00",,,"replaced by correct spelling","this is a misspelling of SEMAEOSTOMEAE","SEMAEOSTOMEAE","1",,,,,,
"616010001",,"616010001","0",,"SEMAEOSTOMEAE","SEMAEOSTOMEAE","ORDER","3","0",,"2/1/2019 0:00:00",,,,,,,,,,,,,
"616010100","618030300","618030300","1","1","CHRYSAORA","CHRYSAORA","GENUS","3","1","618030000",,"2/11/2021 0:00:00",,,"now in Scyphozoa family Pelagiidae",,,,,,,,,
"616010101","618030301","618030301","1","1","CHRYSAOQUINQU","CHRYSAORA QUINQUECIRRHA","SPECIES","3","1","616010100",,"2/11/2021 0:00:00",,,,,,,,,,,,
"616010200","618010100","618010100","1","1","AURELIA","AURELIA","GENUS","3","0","618010000",,"2/11/2021 0:00:00",,,"All Aurelia now in Ulmaridae this biocode out of place and without parent family",,,,,,,,,
"616010201","618010101","618010101","1","1","AURELIAAURITA","AURELIA AURITA","SPECIES","3","1","616010200",,"2/11/2021 0:00:00",,,,,,,,,,,,
"616020000",,"616020000","0",,"CHONDROPHORID","CHONDROPHORIDAE","FAMILY","3","0",,"8/2/2002 0:00:00",,,,,,"PORPITIDAE","2",,,,,,
"616020100","617190100","617190100","1","1","VELELLA","VELELLA","GENUS","3","1","616020000",,"2/11/2021 0:00:00",,,"These are misplaced and are Hydrozoaa-Anthoathecata in family Porpitidae",,,,,,,,,
"616020101","617190101","617190101","1","1","VELELLAVELELL","VELELLA VELELLA","SPECIES","3","1","616020100",,"2/11/2021 0:00:00",,,,,,,,,,,,
"616030000",,"616030000","0",,"RHYZOPHYSALII","RHYZOPHYSALIIDAE","FAMILY","3","0",,"8/2/2002 0:00:00",,,,"suspect this family is a synonym of Physaliidae but need to dig up further information",,"PHYSALIIDAE","4",,,,,,
"616030100","617200100","617200100","1","1","PHYSALIA","PHYSALIA","GENUS","3","1","616030000",,"2/11/2021 0:00:00",,,"genus and species belon under Hydrozoa = siphonohorae cystonect family Physaliidae",,,,,,,,,
"616030101","617200101","617200101","1","1","PHYSALIPHYSAL","PHYSALIA PHYSALIS","SPECIES","3","1","616030100","8/2/2002 0:00:00","2/11/2021 0:00:00",,,,,"PHYSALIA PHYSALIA","1",,,,,,
"616030102","616030101","617200101","1",,"PHYSALIPELAGI","PHYSALIA PELAGICA","SPECIES","3","1","616030100","8/2/2002 0:00:00","8/2/2002 0:00:00",,,"REPLACED BY PHYSALIPHYSAL=616030101",,"PHYSALIA PHYSALIA","2",,,,,,
"616040000",,"616040000","0",,"CARYBDEIDAE","CARYBDEIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"616040200",,"616040200","0",,"TAMOYA","TAMOYA","GENUS","3","1","616040000",,,,,,,,,,,,,,
"616040201",,"616040201","0",,"TAMOYA HAPLON","TAMOYA HAPLONEMA","SPECIES","3","1","616040200",,,,,,,,,,,,,,
"616040300",,"616040300","0",,"CARYBDEA","CARYBDEA","GENUS","3","1","616040000","2/11/2021 0:00:00",,,,,,,,,,,,,
"616040301",,"616040301","0",,"CARYBDEXAYMAC","CARYBDEA XAYMACANA","SPECIES","3","1","616040300","2/11/2021 0:00:00",,,,,,,,,,,,,
"616050000",,"616050000","0",,"ALATINIDAE","ALATINIDAE","FAMILY","3","0",,"2/11/2021 0:00:00",,,,,,,,,,,,,
"616050100",,"616050100","0",,"ALATINA","ALATINA","GENUS","3","1","616050000","2/11/2021 0:00:00",,,,,,,,,,,,,
"616050101",,"616050101","0",,"ALATINAGRANDI","ALATINA GRANDIS","SPECIES","3","1","616050100","2/11/2021 0:00:00",,,,,,,,,,,,,
"616100000","999999100","999999100","1",,"MADREPORARIA","MADREPORARIA","ORDER","3","0",,"8/2/2002 0:00:00","2/11/2021 0:00:00",,,"SYNONYM OF SCLERATINIA BIOCODE IN WRONG PLACEMENT","ORDER but now accpeted as Sceractinia","SCLERACTINIA","4",,,,,,
"617000000",,"617000000","0",,"HYDROZOA","HYDROZOA","CLASS","3","0",,,,,,,"WORMS",,,,,,,,
"617000010","617000011","617000011","1",,"LEPTOTHECATAE","LEPTOTHECATAE","ORDER","3","0","617000000","2/27/2015 0:00:00","2/11/2021 0:00:00",,,"ADDED FOR GSMFC","suboder no longer valie with this spelling correct is Leptohtecata",,,,,,,,
"617010000",,"617010000","0",,"SERTULARIIDAE","SERTULARIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"617020000",,"617020000","0",,"BOUGAINVILLID","BOUGAINVILLIDAE","FAMILY","3","0",,,,,,"mis-spelled",,"BOUGAINVILLIIDAE",,,,,,,
"617020100",,"617020100","0",,"NEMOPSIS","NEMOPSIS","GENUS","3","0","617020000","8/17/2011 0:00:00",,,,"added as Florida SEAMAP Request",,,,,,,,,
"617020101",,"617020101","0",,"NEMOPSIBACHEI","NEMOPSIS BACHEI","SPECIES","3","0","617020100","8/17/2011 0:00:00",,,,"added as Florida SEAMAP Request",,,,,,,,,
"617030000",,"617030000","0",,"HYDROIDAE","HYDROIDAE","FAMILY","3","0",,"8/2/2002 0:00:00",,,,,,"HYDRIDAE","4",,,,,,
"617040000",,"617040000","0",,"CLARIDAE","CLARIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"617050000",,"617050000","0",,"PETASIDAE","PETASIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"617060000","617190000","617190000","1",,"VELELLIDAE","VELELLIDAE","FAMILY","3","0",,,"2/11/2021 0:00:00",,,"SYNONYM OF PORPITIDAE",,,,,,,,,
"617070000","617230000","617230000","1",,"CAMPANULARIDA","CAMPANULARIDAE","FAMILY","3","0",,"8/2/2002 0:00:00","2/11/2021 0:00:00",,,,,"CAMPANULARIIDAE","1",,,,,,
"617080000",,"617080000","0",,"LAFOEIDAE","LAFOEIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"617090000",,"617090000","0",,"LINEOLARIIDAE","LINEOLARIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"617100000",,"617100000","0",,"HALECIIDAE","HALECIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"617110000",,"617110000","0",,"SYNTHECIIDAE","SYNTHECIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"617120000",,"617120000","0",,"TUBULARIIDAE","TUBULARIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"617130000",,"617130000","0",,"HALECREADAE","HALECREADAE","FAMILY","3","0",,,,,,,"can find no references",,,,,,,,
"617140000",,"617140000","0",,"AEQUOREIDAE","AEQUOREIDAE","FAMILY","3","0",,"9/29/2003 0:00:00",,,,,,,,"7",,,,,
"617140100",,"617140100","0",,"AEQUOREA","AEQUOREA","GENUS","3","0","617140000","9/29/2003 0:00:00",,,,,,,,"7",,,,,
"617140101","617140103","617140103","1",,"AEQUOREAEQUOR","AEQUOREA AEQUOREA","SPECIES","3","0","617140100","9/29/2003 0:00:00","3/8/2022 0:00:00",,,,,,,"7",,,,,
"617140200",,"617140200","0",,"RHACOSTOMA","RHACOSTOMA","GENUS","3","0","617140000","8/17/2011 0:00:00",,,,"added as Florida SEAMAP Request",,,,,,,,,
"617140201",,"617140201","0",,"RHACOSTATLANT","RHACOSTOMA ATLANTICUM","SPECIES","3","0","617140200","8/17/2011 0:00:00",,,,"added as Florida SEAMAP Request",,,,,,,,,
"617150000",,"617150000","0",,"HYDRACTINIIDA","HYDRACTINIIDAE","FAMILY","3","0",,"8/17/2011 0:00:00",,,,"added as Florida SEAMAP Request",,,,,,,,,
"617150100",,"617150100","0",,"HYDRACTINIA","HYDRACTINIA","GENUS","3","0","617150000","8/17/2011 0:00:00",,,,"added as Florida SEAMAP Request",,,,,,,,,
"617150101",,"617150101","0",,"HYDRACTAMERIC","HYDRACTINIA AMERICANA","SPECIES","3","0","617150100","8/17/2011 0:00:00",,,,"added as Florida SEAMAP Request",,,,,,,,,
"617160000",,"617160000","0",,"ZYGOPHYLACIDA","ZYGOPHYLACIDAE","FAMILY","3","0",,"1/1/2020 0:00:00",,,,"added as Florida SEAMAP Request",,,,,,,,,
"617160100",,"617160100","0",,"ZYGOPHYLAX","ZYGOPHYLAX","GENUS","3","0","617160000","1/1/2020 0:00:00",,,,"added as Florida SEAMAP Request",,,,,,,,,
"617170000",,"617170000","0",,"AGELASIDAE","AGELASIDAE","FAMILY","3","0",,"2/11/2021 0:00:00",,,,,,,,,,,,,
"617170100",,"617170100","0",,"AGELAS","AGELAS","GENUS","3","1","617170000","2/11/2021 0:00:00",,,,,,,,,,,,,
"617180000",,"617180000","0",,"AGLAOPHENIIDA","AGLAOPHENIIDAE","FAMILY","3","0",,"2/11/2021 0:00:00",,,,,,,,,,,,,
"617180100",,"617180100","0",,"AGLAOPHENIA","AGLAOPHENIA","GENUS","3","1","617180000","2/11/2021 0:00:00",,,,,,,"6","4",,,,,
"617180200",,"617180200","0",,"GYMNANGIUM","GYMNANGIUM","GENUS","3","1","617180000","2/11/2021 0:00:00",,,,,,,"6","4",,,,,
"617190000",,"617190000","0",,"PORPITIDAE","PORPITIDAE","FAMILY","3","0",,"2/11/2021 0:00:00",,,,,,,,,,,,,
"617190100",,"617190100","0",,"VELELLA","VELELLA","GENUS","3","1","617190000",,,,,,,,,,,,,,
"617190101",,"617190101","0",,"VELELLAVELELL","VELELLA VELELLA","SPECIES","3","1","617190100",,,,,,,,,,,,,,
"617200000",,"617200000","0",,"PHYSALIIDAE","PHYSALIIDAE","FAMILY","3","0",,"2/11/2021 0:00:00",,,,,,,,,,,,,
"617200100",,"617200100","0",,"PHYSALIA","PHYSALIA","GENUS","3","1","617200000","2/11/2021 0:00:00",,,,"e",,,,,,,,,
"617200101",,"617200101","0",,"PHYSALIPHYSAL","PHYSALIA PHYSALIS","SPECIES","3","1","617200100","2/11/2021 0:00:00",,,,,,"PHYSALIA PHYSALIA","1",,,,,,
"617210000",,"617210000","0",,"MILLEPORIDAE","MILLEPORIDAE","FAMILY","3","0",,"2/11/2021 0:00:00",,,,,,,"6","4",,,,,
"618020204",,"618020204","0",,"DRYMONEAFFLAR","DRYMONEMA AFF LARSONI","SPECIES","3","0","618020200","3/25/2019 0:00:00",,,,"added for FL",,,,,,,,,
"618030000",,"618030000","0",,"PELAGIIDAE","PELAGIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"618030100","616010100","618030300","1",,"DACTYLOMETRA","DACTYLOMETRA","GENUS","3","0","618030000","8/2/2002 0:00:00","8/2/2002 0:00:00",,,"REPLACED BY CHRYSAORA=616010100",,"CHRYSAORA","2",,,,,,
"618030101","616010101","618030301","1",,"DACTYLOQUINQU","DACTYLOMETRA QUINQUECIRRHA","SPECIES","3","0","618030100","8/2/2002 0:00:00","8/2/2002 0:00:00",,,"REPLACED BY CHRYSAOQUINQU=616010101",,"CHRYSAORA QUINQUECIRRHA","2",,,,,,
"618030200",,"618030200","0",,"PELAGIA","PELAGIA","GENUS","3","0","618030000","2/11/2021 0:00:00",,,,"Entered at wrong place in code",,,,,,,,,
"618030201",,"618030201","0",,"PELAGIANOCTIL","PELAGIA NOCTILUCA","SPECIES","3","0","618030200",,,,,,"out of oder for numbering but this is a species",,,,,,,,
"618030300",,"618030300","0",,"CHRYSAORA","CHRYSAORA","GENUS","3","1","618030000","2/11/2021 0:00:00",,,,,,,,,,,,,
"618030301",,"618030301","0",,"CHRYSAOQUINQU","CHRYSAORA QUINQUECIRRHA","SPECIES","3","1","618030300","2/11/2021 0:00:00",,,,"Still a valid species, we just should not be catching it",,,,,,,,,
"618030302",,"618030302","0",,"CHRYSAOCHESAP","CHRYSAORA CHESAPEAKEI","SPECIES","3","1","618030300","2/11/2021 0:00:00",,,,,,,,,,,,,
"618040000",,"618040000","0",,"RHIZOSTOMAE","RHIZOSTOMAE","ORDER","3","0",,"8/2/2002 0:00:00",,,,"accepted as Rhizostomeae","probably a misspelling of Rhizostomatidae based on number or and ORDER with species","RHIZOSTOMATIDAE","2",,,,,,
"618040100","618060100","618060100","1","1","CASSIOPEA","CASSIOPEA","GENUS","3","1","618060000",,"2/11/2021 0:00:00",,,,,,,,,,,,
"618040101","618040102","618060102","1","1","CASSIOPXAMACH","CASSIOPEA XAMACHAMA","SPECIES","3","0","618040100",,"2/11/2021 0:00:00",,,,,,,,,,,,
"618040102","618060102","618060102","1","1","CASSIOPXAMACH","CASSIOPEA XAMACHANA","SPECIES","3","0","618040100","2/11/2021 0:00:00","2/11/2021 0:00:00",,,"FIXES MISSPELLING",,,,,,,,,
"618040200","618070200","618070200","1","1","STOMOLOPHUS","STOMOLOPHUS","GENUS","3","1","618070000",,"2/11/2021 0:00:00",,,"genera and species originally added without family id now in Stomolophidae",,,,,,,,,
"618040201","618070201","618070201","1","1","STOMOLOMELEAG","STOMOLOPHUS MELEAGRIS","SPECIES","3","1","618040200",,"2/11/2021 0:00:00",,,,,,,,,,,,
"618040300","618080300","618080300","1","1","PHYLLORHIZA","PHYLLORHIZA","GENUS","3","1","618080000",,"2/11/2021 0:00:00",,,"genera and species originally added without family biocode now in Mastigiidae",,,,,,,,,
"618040301","618080301","618080301","1","1","PHYLLORPUNCTA","PHYLLORHIZA PUNCTATA","SPECIES","3","1","618040300",,"2/11/2021 0:00:00",,,,,,,,,,,,
"618040400","618090400","618090400","1","1","RHOPILEMA","RHOPILEMA","GENUS","3","1","618090000","3/25/2009 0:00:00","2/11/2021 0:00:00",,,"genera and species originally added without family biocode now in Rhizostomatidae",,,,"7",,,,,
"618040401","618090401","618090402","1","1","RHOPILEVERRIL","RHOPILEMA VERRILLA","SPECIES","3","1","618040400","3/25/2009 0:00:00","2/11/2021 0:00:00",,,"unaccepted spelling shoud be R verrilli",,,,"7",,,,,
"618050000",,"618050000","0",,"CUBOMEDUSAE","CUBOMEDUSAE","ORDER","3","0",,,,,,"ORDER NOW ACCEPTED AS CUBOZOA BUT BIOCODE NUMBERED AS FAMILY THIS GROUP OUT OF PLACE IN THIS NUMBEING","ORDER bu numbering says family could be order with species",,,,,,,,
"618050100","618100100","618100100","1","1","CHIROPSALMUS","CHIROPSALMUS","GENUS","3","1","618100000",,"2/11/2021 0:00:00",,,,,,,,,,,,
"618050101","618100101","618100101","1","1","CHIROPSQUADRU","CHIROPSALMUS QUADRUMANUS","SPECIES","3","1","618050100",,"2/11/2021 0:00:00",,,,,,,,,,,,
"618060000",,"618060000","0",,"CASSIOPEIDAE","CASSIOPEIDAE","FAMILY","3","0",,"2/11/2021 0:00:00",,,,,,,,,,,,,
"618060100",,"618060100","0",,"CASSIOPEA","CASSIOPEA","GENUS","3","1","618060000","2/11/2021 0:00:00",,,,,,,,,,,,,
"618060102",,"618060102","0",,"CASSIOPXAMACH","CASSIOPEA XAMACHANA","SPECIES","3","1","618060100","2/11/2021 0:00:00",,,,,,,,,,,,,
"618070000",,"618070000","0",,"STOMOLOPHIDAE","STOMOLOPHIDAE","FAMILY","3","0",,"2/11/2021 0:00:00",,,,,,,,,,,,,
"618070200",,"618070200","0",,"STOMOLOPHUS","STOMOLOPHUS","GENUS","3","1","618070000","2/11/2021 0:00:00",,,,,,,,,,,,,
"618070201",,"618070201","0",,"STOMOLOMELEAG","STOMOLOPHUS MELEAGRIS","SPECIES","3","1","618070200","2/11/2021 0:00:00",,,,,,,,,,,,,
"618080000",,"618080000","0",,"MASTIGIIDAE","MASTIGIIDAE","FAMILY","3","0",,"2/11/2021 0:00:00",,,,,,,,,,,,,
"618080300",,"618080300","0",,"PHYLLORHIZA","PHYLLORHIZA","GENUS","3","1","618080000","2/11/2021 0:00:00",,,,,,,,,,,,,
"618080301",,"618080301","0",,"PHYLLORPUNCTA","PHYLLORHIZA PUNCTATA","SPECIES","3","1","618080300","2/11/2021 0:00:00",,,,,,,,,,,,,
"618090000",,"618090000","0",,"RHIZOSTOMATID","RHIZOSTOMATIDAE","FAMILY","3","0",,"2/11/2021 0:00:00",,,,,,,,,,,,,
"618090400",,"618090400","0",,"RHOPILEMA","RHOPILEMA","GENUS","3","1","618090000","2/11/2021 0:00:00",,,,,,,,"7",,,,,
"618090401","618090402","618090402","1","1","RHOPILEVERRIL","RHOPILEMA VERRILLA","SPECIES","3","1","618090400","2/11/2021 0:00:00","2/11/2021 0:00:00",,,"unaccepted spelling shoud be R verrilli",,,,"7",,,,,
"618090402",,"618090402","0",,"RHOPILEVERRIL","RHOPILEMA VERRILLI","SPECIES","3","1","618090400","2/11/2021 0:00:00",,,,,,,,"7",,,,,
"618100000",,"618100000","0",,"CHIROPSALMIDA","CHIROPSALMIDAE","FAMILY","3","0",,"2/11/2021 0:00:00",,,,,,,,,,,,,
"618100100",,"618100100","0",,"CHIROPSALMUS","CHIROPSALMUS","GENUS","3","1","618100000","2/11/2021 0:00:00",,,,,,,,,,,,,
"618100101",,"618100101","0",,"CHIROPSQUADRU","CHIROPSALMUS QUADRUMANUS","SPECIES","3","1","618100100","2/11/2021 0:00:00",,,,,,,,,,,,,
"618630200","618030200","618030200","1","1","PELAGIA","PELAGIA","GENUS","3","1","618030000",,"2/11/2021 0:00:00",,,"Entered at wrong place in code",,,,,,,,,
"619000000",,"619000000","0",,"ANTHOZOA","ANTHOZOA","CLASS","3","0",,,,,,,,,,"4",,,,,
"619010000",,"619010000","0",,"CORALLIIDAE","CORALLIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"619020000",,"619020000","0",,"STYLATULIDAE","STYLATULIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
"619020100",,"619020100","0",,"STYLATULA","STYLATULA","GENUS","3","0","619020000",,,,,,,,,,,,,,
"619020101",,"619020101","0",,"STYLATUANTILL","STYLATULA ANTILLARUM","SPECIES","3","0","619020100",,,,,,,,,,,,,,
"619020102",,"619020102","0",,"STYLATUBRASIL","STYLATULA BRASILIENSIS","SPECIES","3","0","619020100",,,,,,,,,,,,,,
"619020103",,"619020103","0",,"STYLATUELEGAN","STYLATULA ELEGANS","SPECIES","3","0","619020100",,,,,,,,,,,,,,
"619030000",,"619030000","0",,"SAGARTIIDAE","SAGARTIIDAE","FAMILY","3","0",,,,,,,,,,,,,,,
